date,residual,split
2019-12-31,73.4124984741211,train
2020-01-02,0.9055939599169847,train
2020-01-03,-0.2890520894939641,train
2020-01-06,0.4905186371404824,train
2020-01-07,-0.1599502915874922,train
2020-01-08,1.096897559900242,train
2020-01-09,1.9112523286977847,train
2020-01-10,0.540245023635407,train
2020-01-13,1.7209369125305471,train
2020-01-14,-0.7533903035302103,train
2020-01-15,-0.8416316584039549,train
2020-01-16,1.4239059466794686,train
2020-01-17,1.0887929663701925,train
2020-01-21,-0.4332064084452725,train
2020-01-22,0.5462427564651193,train
2020-01-23,0.2986676359584095,train
2020-01-24,-0.02184814438830074,train
2020-01-27,-2.7335770379936832,train
2020-01-28,0.9989728849931652,train
2020-01-29,2.4166787646658605,train
2020-01-30,0.5838475861102381,train
2020-01-31,-3.738684200567434,train
2020-02-03,-1.007553369701327,train
2020-02-04,2.673637764831966,train
2020-02-05,1.2718435019115333,train
2020-02-06,1.2596458331048126,train
2020-02-07,-1.1066079464224998,train
2020-02-10,0.1373841247724954,train
2020-02-11,-0.009356774141636492,train
2020-02-12,1.1938112664045235,train
2020-02-13,0.1749815553822316,train
2020-02-14,-0.5649284830468275,train
2020-02-18,-1.568440480979632,train
2020-02-19,0.7442654701487328,train
2020-02-20,-0.4456900943791169,train
2020-02-21,-2.08280121546305,train
2020-02-24,-4.212450656997163,train
2020-02-25,-3.1151197049383086,train
2020-02-26,0.5129668270392216,train
2020-02-27,-4.337359310653696,train
2020-02-28,-1.4860387231263132,train
2020-03-02,4.901959311110076,train
2020-03-03,-0.11664308268139223,train
2020-03-04,3.22735892599583,train
2020-03-05,-1.5636636247259332,train
2020-03-06,-1.5180238541028501,train
2020-03-09,-5.94947168105665,train
2020-03-10,3.59057621343797,train
2020-03-11,-1.218418345293756,train
2020-03-12,-7.500937639327276,train
2020-03-13,5.850491240958604,train
2020-03-16,-7.614676468424534,train
2020-03-17,0.5881621854444958,train
2020-03-18,-0.7209730245311832,train
2020-03-19,-0.5531416015365096,train
2020-03-20,-3.823975184050795,train
2020-03-23,-2.351163870771998,train
2020-03-24,5.172522028318824,train
2020-03-25,1.3844476327800024,train
2020-03-26,2.810443464164834,train
2020-03-27,-1.8425724030537012,train
2020-03-30,1.1620377295086541,train
2020-03-31,0.44982329812808075,train
2020-04-01,-3.059189679186744,train
2020-04-02,0.0395201365850113,train
2020-04-03,-0.45197604779438905,train
2020-04-06,4.773885577999607,train
2020-04-07,0.48030090683630533,train
2020-04-08,1.6152259100477693,train
2020-04-09,0.7762383009042679,train
2020-04-13,1.4526638965304102,train
2020-04-14,3.4281044340681746,train
2020-04-15,0.3313842668221554,train
2020-04-16,0.4978185455952797,train
2020-04-17,-1.0235674881150345,train
2020-04-20,-1.3001087687693058,train
2020-04-21,-2.789400774151929,train
2020-04-22,2.113434319117161,train
2020-04-23,0.06466363885159865,train
2020-04-24,1.3779781123721193,train
2020-04-27,0.8762991181158242,train
2020-04-28,-1.025428291586735,train
2020-04-29,1.954571191417756,train
2020-04-30,1.6435868340173272,train
2020-05-01,-0.9733602741184058,train
2020-05-04,1.2443095301507583,train
2020-05-05,1.3877254096256877,train
2020-05-06,1.4928498521972955,train
2020-05-07,0.7074260118312026,train
2020-05-08,1.2282111889804241,train
2020-05-11,1.8228054668218192,train
2020-05-12,-0.7565601461951417,train
2020-05-13,-1.6219895475444872,train
2020-05-14,0.4234608088205789,train
2020-05-15,-0.2163270111224591,train
2020-05-18,2.0270700599057676,train
2020-05-19,0.10261067655227407,train
2020-05-20,1.215651347518886,train
2020-05-21,-0.07741023895729882,train
2020-05-22,0.4238483151156345,train
2020-05-26,-0.8589776771933089,train
2020-05-27,0.001009103759372465,train
2020-05-28,0.6427777257867717,train
2020-05-29,0.05924655328394124,train
2020-06-01,0.5555622544703311,train
2020-06-02,0.9093945824334213,train
2020-06-03,0.6249552542970918,train
2020-06-04,-0.6638531577028175,train
2020-06-05,2.254247221624979,train
2020-06-08,0.5570685101742043,train
2020-06-09,2.7696871474022373,train
2020-06-10,2.9160375579378837,train
2020-06-11,-3.6036866272678623,train
2020-06-12,-0.5284697197498076,train
2020-06-15,1.0930192136241175,train
2020-06-16,2.97502073632846,train
2020-06-17,0.09055514966284761,train
2020-06-18,-0.15980001582560988,train
2020-06-19,-0.648575109809201,train
2020-06-22,2.5180671797923537,train
2020-06-23,2.237135163422309,train
2020-06-24,-1.0296701735295528,train
2020-06-25,0.8808260248381004,train
2020-06-26,-2.6303824960370434,train
2020-06-29,1.3252446332618888,train
2020-06-30,1.2162287790432629,train
2020-07-01,0.47204105754265413,train
2020-07-02,-0.4870364398240383,train
2020-07-06,2.8621486429707375,train
2020-07-07,0.4031938990437425,train
2020-07-08,1.6107944078285215,train
2020-07-09,0.8636368190715586,train
2020-07-10,0.7047758978048506,train
2020-07-13,-0.6400828409893222,train
2020-07-14,1.7386550030377776,train
2020-07-15,0.4886742176017407,train
2020-07-16,-0.572279660982943,train
2020-07-17,-0.7570117780784216,train
2020-07-20,1.9473272185894643,train
2020-07-21,-0.6776040830524295,train
2020-07-22,0.10649063981733775,train
2020-07-23,-4.591251355920761,train
