date,residual,split
2020-06-16,7.751513340184289,train
2020-06-17,-5.949968057817443,train
2020-06-18,0.17006120633675437,train
2020-06-19,-6.337903335519599,train
2020-06-22,1.0349719895652072,train
2020-06-23,0.105641767836687,train
2020-06-24,-10.515714591888866,train
2020-06-25,-2.015723992085668,train
2020-06-26,-4.982864505236989,train
2020-06-29,22.987527961350395,train
2020-06-30,-9.356152699916208,train
2020-07-01,-3.2218898039863006,train
2020-07-02,-0.025917131555331707,train
2020-07-06,6.41509238513072,train
2020-07-07,-8.456408303951008,train
2020-07-08,1.3906561597289055,train
2020-07-09,-7.854590091974558,train
2020-07-10,6.1026656525964995,train
2020-07-13,-3.5531338178277565,train
2020-07-14,4.531614088988732,train
2020-07-15,8.664833213341723,train
2020-07-16,-9.924842978966723,train
2020-07-17,-3.261594557738732,train
2020-07-20,-0.09606841907876174,train
2020-07-21,2.731841180317531,train
2020-07-22,1.3984134379194302,train
2020-07-23,-2.2568981695715706,train
2020-07-24,-3.3886939538446086,train
2020-07-27,-2.72612651900576,train
2020-07-28,-1.488543976150396,train
2020-07-29,-2.6980925596909913,train
2020-07-30,-3.820515855450452,train
2020-07-31,-4.864807684788218,train
2020-08-03,3.81949312969536,train
2020-08-04,3.8527512887364423,train
2020-08-05,9.56727010461347,train
2020-08-06,-2.44758568047493,train
2020-08-07,-2.9260435390372947,train
2020-08-10,9.09360721581075,train
2020-08-11,1.5169270900236427,train
2020-08-12,-4.194297716315589,train
2020-08-13,-1.280378304496736,train
2020-08-14,2.7385477355369403,train
2020-08-17,-6.180807960021696,train
2020-08-18,-1.1690551168027525,train
2020-08-19,-1.5709351175722475,train
2020-08-20,0.8156569949992161,train
2020-08-21,-1.4855070662651997,train
2020-08-24,9.93338395845214,train
2020-08-25,-3.301662709777247,train
2020-08-26,-2.630004231811398,train
2020-08-27,2.4343131114333403,train
2020-08-28,1.3489671975473811,train
2020-08-31,-4.56514420282042,train
2020-09-01,0.279998779296875,train
2020-09-02,3.3236204225148924,train
2020-09-03,-5.88114811788472,train
2020-09-04,2.407013469650906,train
2020-09-08,-9.945396416639227,train
2020-09-09,-1.1132960460576555,train
2020-09-10,-1.9546532494654798,train
2020-09-11,1.2938495619047217,train
2020-09-14,5.1200103759765625,train
2020-09-15,-1.3286595484038344,train
2020-09-16,4.183623543571684,train
2020-09-17,0.06626429323435445,train
2020-09-18,-6.3906345795054165,train
2020-09-21,-5.530593708896788,train
2020-09-22,0.4499969482421875,train
2020-09-23,-5.005291849622068,train
2020-09-24,-5.8035859923733994,train
2020-09-25,10.742508718731983,train
2020-09-28,9.34636790256036,train
2020-09-29,-1.6552740984772925,train
2020-09-30,1.6901386508338305,train
2020-10-01,1.9080952549142012,train
2020-10-02,0.7432973646912444,train
2020-10-05,2.7013286536075043,train
2020-10-06,-11.567573479024105,train
2020-10-07,4.124674230080501,train
2020-10-08,4.796138351414754,train
2020-10-09,-1.0476223848287987,train
2020-10-12,-0.4231982707509019,train
2020-10-13,-5.2100067138671875,train
2020-10-14,1.100006103515625,train
2020-10-15,1.9344956091054826,train
2020-10-16,2.5349003807681356,train
2020-10-19,-0.5994008726861182,train
2020-10-20,0.1300048828125,train
2020-10-21,-2.9788668936253373,train
2020-10-22,4.808868724680025,train
2020-10-23,-0.5732700061458047,train
2020-10-26,-7.666735487018258,train
2020-10-27,-4.8493959151266495,train
2020-10-28,-7.357979882220775,train
2020-10-29,0.6922739133748905,train
2020-10-30,-3.7417442353869035,train
2020-11-02,3.026850391820375,test
2020-11-03,8.076838184789125,test
2020-11-04,7.056082108275859,test
2020-11-05,11.516840626195375,test
2020-11-06,12.166849781468812,test
2020-11-09,34.15233736259944,test
2020-11-10,43.509875425937594,test
2020-11-11,36.98233913602863,test
2020-11-12,32.88483908664276,test
2020-11-13,42.37269967858498,test
2020-11-16,57.35711822876161,test
2020-11-17,65.79782889876535,test
2020-11-18,59.544846033669955,test
2020-11-19,61.35620039096341,test
2020-11-20,55.00247157392411,test
2020-11-23,65.95684306760162,test
2020-11-24,73.63024026574001,test
2020-11-25,72.48670939749292,test
2020-11-27,70.92684428830475,test
2020-11-30,66.31411880442573,test
2020-12-01,68.60620942138249,test
2020-12-02,79.13596731934638,test
2020-12-03,92.66874310769163,test
2020-12-04,87.84843349310057,test
2020-12-07,92.59684245725006,test
2020-12-08,91.14528787107659,test
2020-12-09,85.58517806398004,test
2020-12-10,89.35972496540208,test
2020-12-11,84.75684611935944,test
2020-12-14,83.04683940549225,test
2020-12-15,83.3903087610023,test
2020-12-16,81.19735764250024,test
2020-12-17,76.74853852698857,test
2020-12-18,74.8806299346596,test
2020-12-21,73.73684184689847,test
2020-12-22,73.59329788845909,test
2020-12-23,75.02990754038518,test
2020-12-24,71.57683818478915,test
2020-12-28,70.5168406261954,test
2020-12-29,71.10451555927077,test
2020-12-30,71.09684245725006,test
2020-12-31,68.59764248270142,test
