date,residual,split
2020-05-26,3.0592978919427196,train
2020-05-27,1.1371468067447523,train
2020-05-28,-5.244131695509168,train
2020-05-29,-0.40015413464738003,train
2020-06-01,2.3940369259243965,train
2020-06-02,0.35335024978978424,train
2020-06-03,3.000385057311604,train
2020-06-04,2.14977158854785,train
2020-06-05,1.148586408422517,train
2020-06-08,2.4568603791050805,train
2020-06-09,-3.0556517342552354,train
2020-06-10,-2.442773622687028,train
2020-06-11,-9.362423347605102,train
2020-06-12,1.433624106331635,train
2020-06-15,2.864319973739242,train
2020-06-16,1.4762892568536898,train
2020-06-17,-0.9506173712426857,train
2020-06-18,0.4072076755622902,train
2020-06-19,-3.8102339762648967,train
2020-06-22,0.8997575112494758,train
2020-06-23,1.2678783626220849,train
2020-06-24,-4.681255542939638,train
2020-06-25,-2.272592093220993,train
2020-06-26,-1.5391683808550596,train
2020-06-29,2.663391606221367,train
2020-06-30,0.5294018568616963,train
2020-07-01,1.2123197641121521,train
2020-07-02,-0.6801656610257538,train
2020-07-06,2.013301386612369,train
2020-07-07,-0.6778685104924165,train
2020-07-08,2.9224396044949117,train
2020-07-09,0.6109316291747007,train
2020-07-10,2.3187018285146763,train
2020-07-13,-2.6210280560053576,train
2020-07-14,1.5136154285622183,train
2020-07-15,3.165891689181649,train
2020-07-16,-1.3580904464368757,train
2020-07-17,-1.3602343092377396,train
2020-07-20,-0.8341889213323128,train
2020-07-21,0.8009399891039379,train
2020-07-22,0.8729784636994538,train
2020-07-23,-0.9281678938002358,train
2020-07-24,-0.7178007873424121,train
2020-07-27,-1.2934734972912167,train
2020-07-28,-0.2657633744775296,train
2020-07-29,-0.4789950267335996,train
2020-07-30,-0.2386674142338876,train
2020-07-31,1.4882445395895445,train
2020-08-03,-0.33693901884437594,train
2020-08-04,0.3776076151806649,train
2020-08-05,10.549170580971278,train
2020-08-06,4.85721755896887,train
2020-08-07,-1.0679128845795276,train
2020-08-10,-1.696326161598705,train
2020-08-11,1.6433151821390481,train
2020-08-12,1.91469422992148,train
2020-08-13,-0.7023967697295461,train
2020-08-14,-0.7368331773056411,train
2020-08-17,-1.1504450732180374,train
2020-08-18,-0.5400468523448296,train
2020-08-19,-1.1107311992877555,train
2020-08-20,-0.07346130753310831,train
2020-08-21,-0.24951816121236448,train
2020-08-24,3.136626853218047,train
2020-08-25,-0.3741225678786293,train
2020-08-26,1.9512396720313916,train
2020-08-27,1.6851521623752603,train
2020-08-28,1.7850707264723837,train
2020-08-31,-3.1672438371941496,train
2020-09-01,1.0040922109999713,train
2020-09-02,2.259166261711016,train
2020-09-03,-1.7545476058590737,train
2020-09-04,-1.796001143707059,train
2020-09-08,1.9669916387272224,train
2020-09-09,-0.12457266696290503,train
2020-09-10,-0.7779175316470344,train
2020-09-11,-1.458298850010948,train
2020-09-14,-0.4205957347767537,train
2020-09-15,0.10373988416276347,train
2020-09-16,0.8858799307720631,train
2020-09-17,-1.8569304685246664,train
2020-09-18,-1.908710186892705,train
2020-09-21,-3.305348208414415,train
2020-09-22,1.455518256833912,train
2020-09-23,-3.352860785144287,train
2020-09-24,-1.5869825284350156,train
2020-09-25,1.6261299920613794,train
2020-09-28,2.376012414082922,train
2020-09-29,-0.4504675406737704,train
2020-09-30,-1.9887201019956393,train
2020-10-01,-0.7977490483752803,train
2020-10-02,-0.5358956653859934,train
2020-10-05,0.7974768019995082,train
2020-10-06,-2.592407891455437,train
2020-10-07,1.6622386625766978,train
2020-10-08,0.8515216643628918,train
2020-10-09,1.7924444243273712,train
2020-10-12,0.19053793099168104,train
2020-10-13,3.877421825212849,train
2020-10-14,-1.5240075773968158,train
2020-10-15,-0.20504972041779013,train
2020-10-16,-0.27295002784087785,train
2020-10-19,-2.5877583726406925,train
2020-10-20,0.3317539974332533,train
2020-10-21,1.9771233152189467,train
2020-10-22,1.2242629906131413,train
2020-10-23,0.7425973915902802,train
2020-10-26,-4.286157337665699,train
2020-10-27,-1.5037535226256153,train
2020-10-28,-4.5571565583776135,train
2020-10-29,2.4418401213249297,train
2020-10-30,0.5851092215056184,train
2020-11-02,-1.413991462116769,test
2020-11-03,2.3967168517337285,test
2020-11-04,3.451109206129942,test
2020-11-05,5.34330990809832,test
2020-11-06,5.844413904867082,test
2020-11-09,20.974964832043383,test
2020-11-10,20.495246781612934,test
2020-11-11,16.205392755424242,test
2020-11-12,13.338403750911752,test
2020-11-13,16.59620458037584,test
2020-11-16,23.055506034573753,test
2020-11-17,22.61761392855462,test
2020-11-18,21.949148235624108,test
2020-11-19,20.05014087515123,test
2020-11-20,19.455531745218565,test
2020-11-23,24.365520705872598,test
2020-11-24,29.820147095753086,test
2020-11-25,27.47552173591731,test
2020-11-27,25.51553035114216,test
2020-11-30,26.39552001042378,test
2020-12-01,27.825527962676688,test
2020-12-02,31.995526140490128,test
2020-12-03,31.625531027750156,test
2020-12-04,32.52552492646504,test
2020-12-07,32.06551821371649,test
2020-12-08,32.10552675919938,test
2020-12-09,32.59286223548902,test
2020-12-10,32.72641383865434,test
2020-12-11,53.6029851267638,test
2020-12-14,47.685528590782795,test
2020-12-15,52.13126109624078,test
2020-12-16,51.2528584572904,test
2020-12-17,51.935528590814,test
2020-12-18,51.27552492870687,test
2020-12-21,49.07552798046581,test
2020-12-22,48.83552248730231,test
2020-12-23,51.93552859081822,test
2020-12-24,52.115521266599615,test
2020-12-28,57.245526149412186,test
2020-12-29,55.68552859081848,test
2020-12-30,59.33336402362542,test
2020-12-31,59.565518214841944,test
